,title,description,rating,year,tags,cover
26145,Gomen ne Idol-kun,"Genki has finally made his debut in an idol group, “Sexy Dangerous”, attributing to their characters, but really, he’s as clumsy as a 15 year old can get. One day, he walks in on the member he has a secret crush on having xxx with his rival in the music room! Idol-senpai, Suzuhara, notices his broken heart and Genki’s emotions start to sway, but it seems that he’s only being treated like a child?! The dramatic youth of these idols to which the rule of love is forbidden to chase after their dreams!",3.3,2014.0,"['BL', 'Drama', 'Yaoi', 'Idols']",https://cdn.anime-planet.com/manga/primary/gomen-ne-idol-kun-1-190x270.jpg?t=1625914316
26146,Sensei Punch!,"A new teacher has arrived at a school full of delinquents. He's meek and cute as rumors appear, but seems like his personality is a bit different.",3.3,2015.0,"['BL', 'Yaoi', 'Delinquents', 'School Life', 'Student-Teacher Relationship', 'Teaching']",https://cdn.anime-planet.com/manga/primary/sensei-punch-1-190x271.jpg?t=1625916161
26147,Attack on Titan Volume 0,This entry currently doesn't have a synopsis. Check back soon!,3.3,2006.0,"['One Shot', 'Pilot Chapter', 'Post-apocalyptic', 'Cannibalism']",https://cdn.anime-planet.com/manga/primary/attack-on-titan-volume-0-1-190x274.jpg?t=1625913060
26148,Heart no Daiya,"Himeno's chest hurts if any boy touches her because her heart is a diamond. However, when she was young, she befriended two boys--gentle Mamoru and blunt Keigo--who could touch her without harming her. Without knowing about her diamond, both Mamoru and Keigo promised to protect Himeno. When some people threaten to take Himeno's heart, who else will protect her but her knights?",3.3,2009.0,"['Comedy', 'Drama', 'Romance', 'Shoujo', 'Love Triangle', 'School Life', 'Supernatural']",https://cdn.anime-planet.com/manga/primary/heart-no-daiya-1-190x300.jpg?t=1625911336
26149,Dramatic Love Album,"Manabe is a former model who has withdrawn completely from the spotlight. She prefers to sit in the corner of the classroom, ignoring her classmates, while keeping her face hidden by her hair. However, Manabe's quiet life is disrupted when she accidentally meets her teacher while he's taking pictures. When he points his camera in her direction, her attitude changes and she automatically poses just like a model would pose. With Manabe's secret exposed, will she still be able to quietly remain in the shadows?",3.3,2002.0,"['Comedy', 'Drama', 'One Shot', 'Romance', 'Shoujo', 'Photography']",https://cdn.anime-planet.com/manga/primary/dramatic-love-album-1-190x272.jpg?t=1625907741
26150,Hey! Doctor,"A highschool boy falls into the river on the way home from school. He gets a fever and is forced to go to the hospital to get some medicine. But man, what's with that doctor and his treatments?!",3.3,2003.0,"['BL', 'Comedy', 'Sports', 'Yaoi', 'Bara', 'Baseball', 'Collections', 'Doctors']",https://cdn.anime-planet.com/manga/primary/hey-doctor-1-190x277.jpg?t=1625911312
26151,Death Song,"Soran's father passed away when she was ten years old and her uncle became her legal guardian, who then left her in a nunnery. Years past and he died, and at that time, she was given two choices. One was to become a sister for the rest of her life, while the other was to get married, having no choice in which man. She chooses the latter.",3.3,2004.0,"['Drama', 'Manhwa', 'Romance', 'Shoujo', 'Historical', 'Psychological']",https://cdn.anime-planet.com/manga/primary/death-song-1-190x296.jpg?t=1625911825
26152,0.0 Mhz,"A group of young people tormented by ghosts join hands to find a scientific explanation for their paranormal experiences -- and a way out of them. In their desperate quest, they visit a haunted house and encounter a terrifying, blood-thirsty ghost with a tragic past. Will they come out alive? Or will they too become possessed by demon spirits?",3.3,2012.0,"['Horror', 'Manhwa', 'Webtoons', 'Full Color', 'Supernatural', 'Thriller']",https://cdn.anime-planet.com/manga/primary/00-mhz-1-190x266.jpg?t=1625913809
26153,Mujaki no Rakuen,"Shouta, a 25-year-old NEET, is mocked by his former female classmates who've all become successful, at their class reunion. A mysterious incident at the school pool throws him back in time and lets him deal with those same classmates back when they were fifth grade girls.",3.3,2011.0,"['Comedy', 'Ecchi', 'Seinen', 'Age Transformation', 'NEET', 'Panty Shots', 'Second Chance', 'Time Travel', 'Explicit Sex', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/mujaki-no-rakuen-1-190x261.jpg?t=1625912629
26154,Love Pet,"Tsukasa seems to hate his roommate, Endou, during the day. However, once darkness falls, Tsukasa turns into Kanade, who is madly in love with Endou. Can Endou withstand the constantly shifting state of their relationship?",3.3,2006.0,"['BL', 'One Shot', 'Romance', 'Yaoi', 'Doujinshi', 'Split Personality', 'Explicit Sex']",https://cdn.anime-planet.com/manga/primary/love-pet-1-190x264.jpg?t=1625921832
26155,Mimitabu no Riyuu,"Yamaguchi is a notorious womanizer. Some men admire him; others can't stand him. Ishikawa is definitely one of the latter. Nevertheless, when Yamaguchi's latest girlfriend dumps him, Ishikawa jokingly offers to comfort him with his own body. Unfortunately for Ishikawa, Yamaguchi takes the offer seriously. And, to make matters worse, Ishikawa discovers that he can't say no!",3.3,2005.0,"['BL', 'Comedy', 'Romance', 'Yaoi', 'Collections', 'Playboys', 'School Life']",https://cdn.anime-planet.com/manga/primary/mimitabu-no-riyuu-1-190x270.jpg?t=1625910027
26156,Wonna Do It?!,"Following an uncomfortable run-in at a bar, Won wakes up at a hotel to find a strange man with crazy eyes fondling him under the sheets. Despite his initial disgust, Won is too easily provoked by the wacko's onslaught of snarky comments, and is soon forced back into bed for a chance to prove himself...!",3.3,2021.0,"['BL', 'Manhwa', 'Webtoons', 'Yaoi', 'Full Color', 'Smut', 'Explicit Sex']",https://cdn.anime-planet.com/manga/primary/wonna-do-it-1-285x399.jpg?t=1636426688
26157,Koi no Recipe wa Amakute Nigai,"On the outside, he’s like a prince, but on the inside... he’s just like a mother?! Mitsuge, the handsome cook who keeps getting dumped due to his high-level housework skills and overly-helpful personality, wants to pamper his recent obsession, the slightly clumsy restaurant server, Tomori. “You were looking at me so lewdly during our lunch break, weren’t you?” When Mitsugi becomes captivated by the way Tomori eats his cooking so deliciously, it's not just love he's feeling but an 'appetite' too... Can this earnest love not be romantic?! ",3.3,2019.0,"['BL', 'Yaoi']",https://cdn.anime-planet.com/manga/primary/koi-no-recipe-wa-amakute-nigai-1-190x268.jpg?t=1625932111
26158,Shiiku Hime,Takanezawa Hime is a girl from a wealthy family. When she was small she started bullying Asakawa Nachi. Under Hime's guidance she wants Nachi to become her ideal pet. And thats why Nachi always obeys Hime's commands.,3.3,2006.0,"['Drama', 'Romance', 'Shoujo', 'School Life']",https://cdn.anime-planet.com/manga/primary/shiiku-hime-1-190x300.jpg?t=1625908906
26159,Beast,"Jeon Doo-in’s relationship with Baek Ryong is complicated. He gets paid by Ryong to do dirty jobs, which is standard fare for a thug like him. The fact that they have sex together doesn’t make things that messy, either. The part where everything gets complicated is the fact that Doo-in doesn’t really want any kind of relationship with Ryong in the first place. Doo-in isn’t the type of man to be domesticated, and Ryong likes him that way…but he doesn’t want to let his “beast” go, either.",3.3,2021.0,"['BL', 'Manhwa', 'Webtoons', 'Yaoi', 'Full Color']",https://cdn.anime-planet.com/manga/primary/beast-1-285x399.jpg?t=1636945878
26160,The Lion Man and the Geek Girl: My First Time Was with an Animal,"""Mm... Ohh...!"" Yuri wakes up to find a super hunk groping her body... Eek! And then he grins and says nonchalantly, ""Females like to make babies, don't they?"" Yuri's so shy that just meeting a man's gaze makes her tremble. The only things that comfort her are her manga and Leo, a lion at her family zoo. But, has he really turned into a human being!? This king of the jungle is convinced that the best way to please a female is to make babies, and he's on the prowl 24/7.",3.3,2017.0,"['Fantasy', 'Josei', 'Romance']",https://cdn.anime-planet.com/manga/primary/the-lion-man-and-the-geek-girl-my-first-time-was-with-an-animal-1-190x268.jpg?t=1625925262
26161,Love Delivery,"Kusakawa had always teased his coworker Yasukawa about his sex life, but when another one of his flippant questions becomes the straw that breaks the camel's back, he definitely wasn't expecting Yasukawa to be the one bending his back over! Will this one sexy detour cause any delays as they settle into this change in their relationship?",3.3,2016.0,"['BL', 'Yaoi', 'Collections', 'Coworkers', 'Omegaverse']",https://cdn.anime-planet.com/manga/primary/love-delivery-1-190x270.jpg?t=1625914588
26162,Itsumo Miteiru Mono Dakara,"Why did star player Shimada decide to attend a high school that isn’t known at all for its volleyball? During the final middle school volleyball competition, he performed spectacularly. However, Fujii has held a grudge ever since and absolutely hates Shimada.",3.3,1998.0,"['BL', 'Comedy', 'Sports', 'Yaoi', 'Volleyball']",https://cdn.anime-planet.com/manga/primary/itsumo-miteiru-mono-dakara-1-190x266.jpg?t=1625911312
26163,Magical Travel Boy,"An alien boy with magical powers becomes lost while on a school excursion to planet Earth. A local street magician takes him in, but he has a dangerous secret of his own.",3.3,2002.0,"['BL', 'Comedy', 'Drama', 'Fantasy', 'Sci Fi', 'Yaoi', 'Collections', 'School Life']",https://cdn.anime-planet.com/manga/primary/magical-travel-boy-1-190x277.jpg?t=1625909017
26164,"Sensei ni, Ageru.","During the summer when everything seemed gloomy I met Sensei and he changed my view on things. The only good trait that Azami, the bashful girl has is that she is honest and diligent. The reason why she kissed him and told him not to forget about her was because she wanted to change herself. During the new school term, the two of them meet again. This time it is at school as student and teacher...",3.3,2010.0,"['Drama', 'Romance', 'Shoujo', 'School Life']",https://cdn.anime-planet.com/manga/primary/sensei-ni-ageru-1-190x291.jpg?t=1625911145
26165,Warawanai Ningyo,"The title story is about Youzuke; one summer when he was growing up, he stayed at his uncle's house. His uncle had a pool, and at night Youzuke would see a mermaid swimming there, visiting his uncle. Years and years have passed, and Youzuke's uncle has disappeared. Surprisingly enough, his will leaves the house to a stranger, Ayumi Kenjou. But when Youzuke meets Ayumi, it seems like he'd already met him that summer so very long ago.",3.3,2005.0,"['BL', 'Drama', 'Romance', 'Shounen-ai', 'Collections']",https://cdn.anime-planet.com/manga/primary/warawanai-ningyo-1-190x264.jpg?t=1625911158
26166,Sennen ni Hitotsu no Koi,"Hakua is sent into the mountains by the village to kill a ferocious tiger that has been attacking villages. The tiger, mistaking him for a girl, drags Hakua into the mountains to become his mate. Love soon blossoms as Hakua must teach this half human creature the meanings of his new found emotions.",3.3,2002.0,"['BL', 'Fantasy', 'Yaoi', 'Collections', 'Historical']",https://cdn.anime-planet.com/manga/primary/sennen-ni-hitotsu-no-koi-1-190x266.jpg?t=1625910000
26167,Tour Shangri-La,"Hirastuka and Matsuzono have been friends since college, but Matsuzono harbors secret feelings for Hirastuka, but as the heir to the company they both work at, Matsuzono's step mother opposes any relationship (be it friendship or more) between the two. She calls for Hirastuka and offers him a choice - never see Matsuzono again or become the tour guide to a Shangri-La trip and all that it may entail...",3.3,2007.0,"['BL', 'Drama', 'Fantasy', 'Yaoi', 'Collections']",https://cdn.anime-planet.com/manga/primary/tour-shangri-la-1-190x271.jpg?t=1625910692
26168,Reign of the Seven Spellblades,"When a boy and girl meet at a prestigious magic school, the curtain to a supreme fantasy series opens! This year's new students arrive at Kimberley Magic School. What meets them there is a brilliant parade of cherry blossoms in full bloom and magical creatures. They don't know--this academy is a living demon's shrine where no one's life is guaranteed. A school fantasy about spellblades! ",3.3,2019.0,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Shounen', 'Magic', 'Magic School', 'Monsters', 'Swordplay', 'Adapted to Anime', 'Based on a Light Novel']",https://cdn.anime-planet.com/manga/primary/reign-of-the-seven-spellblades-1-285x429.jpg?t=1630347458
26169,Chotto Tobashisugi,"Masaki is a teenage senior high school student, whose boyfriend is 8 years older and his homeroom teacher, Tokuyama-sensei. As teacher and pupil, of course they need to keep it a secret, but both heart and body are carried away in this dangerous relationship because it's a passionate and erotic love!",3.3,2003.0,"['BL', 'Romance', 'Yaoi', 'Age Gap', 'School Life', 'Student-Teacher Relationship']",https://cdn.anime-planet.com/manga/primary/chotto-tobashisugi-1-190x269.jpg?t=1625911345
26170,So Cute?,"Ever since losing his parents, Nozomu has been living happily with his big brother, Yu and Yu’s lover, Mitsuo. And while he truly wishes for the both of them to be happy, he has trouble suppressing his own feelings for his brother’s lover…When a man named Ichiya appears and claims to be Mitsuo’s supposedly dead half-brother, are their happy lives about to crumble?!",3.3,2013.0,"['BL', 'Romance', 'Yaoi', 'Collections']",https://cdn.anime-planet.com/manga/primary/so-cute-1-190x270.jpg?t=1625914082
26171,"23 Years Old, Tamed in the Office","When Yumiko, age 23, hears her crush (who has no idea how she feels) is engaged, she throws caution to the wind and decides to have a crazy night on the town! There, she gets picked up by a guy called Kikuo, who takes her to... a swingers' bar!? She escapes, but who should join her company the next day but Kikuo himself...! As Kikuo prods her to break her crush's engagement, Yumiko gives in and lets Kikuo school her in the ways of pleasure... Playing with Kikuo, and engaging in some mutual rebound sex with her manager Toshi... What's going to become of her office life now!? And what'll happen with her crush...!? This is a love story revolving around Yumiko, a straight-laced office worker gone astray.",3.3,2014.0,"['Josei', 'Romance', 'Smut']",https://cdn.anime-planet.com/manga/primary/23-years-old-tamed-in-the-office-1-190x271.jpg?t=1625927089
26172,A Talkative Fitting Room,"Riku is the son of a well-known announcer and actress and he hates it. He hates being a celebrity kid, and since he shares the same voice as his father, he also hates his voice despite it being an asset. With Riku's coming-of-age ceremony coming up, his father decides to buy him a suit, the reason being most of Riku's clothes consisted of street fashion. In the store, he meets the owner and tailor, Kiichi Hiiragi, a married man who has a way with words and finding the right suit. Riku becomes suspicious of Kiichi and as it turns out, Kiichi's feelings for his father is more than just being a fan; Kiichi has a thing for older men. Things take a turn between the two of them and Riku finds himself attracted to Kiichi, but the question is - does Kiichi like him back?",3.3,2005.0,"['BL', 'Drama', 'Slice of Life', 'Yaoi', 'Age Gap', 'Psychological']",https://cdn.anime-planet.com/manga/primary/a-talkative-fitting-room-1-190x271.jpg?t=1649513485
26173,Buffalo 5 Girls,"The girls are sold as prostitutes in the towns that dot the arid desert. Each of them is forced to receive the lusts of men for their own reasons, and each of them fall in love. They have men they are in love with, but prostitutes aren't free to choose who they love. ""Love or life, which is more important to you?"" ""I pick love."" ""But you can't be in love if you're dead."" Is there a way for these women to survive in a world filled with lust and violence? One day, Candy and Susie run from the brothel, seeking the freedom they can never hand. ""We are stronger creatures!"" Obey your instincts— the voice from within!",3.3,2013.0,"['Comedy', 'Drama', 'Josei', 'Western', 'Mature Themes', 'Prostitution']",https://cdn.anime-planet.com/manga/primary/buffalo-5-girls-1-190x285.jpg?t=1625913545
26174,Heart no Kuni de Ochakai,"Minami does not get along with her fellow classmates. She is rich and full of pride, yet lonely with no friends. Her luck changes when the ""rude and idiotic"" Tomachi starts hanging around with her. One day, she sees a book and tells Tomachi, ""Wonderland... wouldn't it be wonderful if we went?"" Tomachi's answer and reaction surprises her as both go on a crazy journey... meeting all sorts of people and walking cards... Follow their journey down the rabbit hole...",3.3,2008.0,"['Fantasy', 'Romance', 'Shoujo', 'Alice in Wonderland']",https://cdn.anime-planet.com/manga/primary/heart-no-kuni-de-ochakai-1-190x300.jpg?t=1625910555
26175,Sougo Tairitsu Frustration,"Oka Kotarou, a regular 17 year old, is quite the player. But the number of times he do it while having sex is a big fat zero. Till one day, he decides to try something new. But suddenly, his childhood friend Murashige walks in while Kota is in the middle of his experiment. And what's more, Murashige offers to help...?!",3.3,2016.0,"['BL', 'One Shot', 'Romance', 'Yaoi', 'Childhood Friends']",https://cdn.anime-planet.com/manga/primary/sougo-tairitsu-frustration-1-190x270.jpg?t=1625917147
26176,Monsters,Monsters were hunted for their Monsters Organs that are then implanted into humans to try to achieve eternal youth and eternal beauty. But the implants aren't always successful. Most have reactions to the implants. But a normal doctor cannot remove them once implanted. Asura is the last surviving monster and the only one that can remove these monster organs.,3.3,2008.0,"['Action', 'One Shot', 'Shounen', 'Supernatural']",https://cdn.anime-planet.com/manga/primary/monsters-1-190x283.jpg?t=1625912524
26177,Koi ni Narumade,"After Kazui rejects Rai's love, Rai loses himself in sin and hardcore partying. But when his room mate, Mamiya, finds him and tries to make him snap out of it by dragging him home, Rai does the unthinkable to Mamiya in a fit of rage and despair. Having lived a lifestyle doing whatever he wants with no remorse, Rai is suddenly surprised to feel guilt in the aftermath of his night with Mamiya and does his best to apologize. It is only after Mamiya agrees to live with him again that Rai realizes he has growing feelings for the boy. But, Mamiya can't forget what Rai did to him. There is also the problem of Mamiya's unrequited feelings for his best friend Kei. Can Rai convince Mamiya to forgive him, to let go of the feelings for Kei and become Rai's lover?",3.3,2000.0,"['BL', 'Drama', 'Romance', 'Yaoi', 'Adult Couples', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse']",https://cdn.anime-planet.com/manga/primary/koi-ni-narumade-1-190x272.jpg?t=1625911868
26178,You And Harujion,"Haru stands alone. Like the lowly flower he was named after, he alone stands atop a field of green, with his face upturned to the sun as the harsh winds of reality rock him to and fro. After the untimely death of his father, the teenaged Haru finds himself orphaned and facing a mountain of debts left behind by his parent. Confused and naive, Haru isn’t quite sure what to do until a friend from the past, Mr. Senoh, comes to his rescue. Senoh, it turns out, is a lawyer and is willing and able to help Haru. Help that soon extends beyond Haru’s legal needs. As his feelings snowball, Senoh must now figure out what he wants to be for Haru...surrogate father or lover?",3.3,2004.0,"['BL', 'Romance', 'Shounen-ai', 'Slice of Life', 'Age Gap', 'Debt', 'Lawyers', 'Orphans']",https://cdn.anime-planet.com/manga/primary/you-and-harujion-1-190x266.jpg?t=1625910961
26179,Oyasumi Darling,"Student Kaname just wants to have fun, but his parents won't let him goof off. Staying away from home till they calm down, he barges in on Detective Shiba, a reluctant host who has insomnia. But when Kaname snuggles up to him, Shiba can't keep his eyes open.",3.3,2005.0,"['BL', 'Comedy', 'Drama', 'Yaoi', 'Collections', 'Debt', 'Mafia']",https://cdn.anime-planet.com/manga/primary/oyasumi-darling-1-190x272.jpg?t=1625912501
26180,Shisen Beya,"Hajun is a yakuza who silently cries. He is a thirty-year-old underling who supervises the lower-rank members. Due to their misconduct, he pays for their errors with sex – he has been raped multiple times. Now his members claim that a host named Ibara is illegally selling drugs on their territory. Hajun now needs to get close to obtain evidence. However, Hajun is dating Ibara?!",3.3,2019.0,"['BL', 'One Shot', 'Yaoi', 'Hosts', 'Smut', 'Yakuza', 'Explicit Sex']",https://cdn.anime-planet.com/manga/primary/shisen-beya-1-190x270.jpg?t=1625928312
26181,Master of Master - Specials,Special chapters for Master of Master.,3.3,2021.0,"['BL', 'Manhwa', 'Webtoons', 'Yaoi', 'Full Color']",https://cdn.anime-planet.com/manga/primary/master-of-master-specials-1-190x266.jpg?t=1625932357
26182,You Control Me,"“Would you let me take control of your nutrition?” College student Sudo is unable to eat other people’s cooking after a traumatic incident. One day, while going to the convenience store he usually frequents, Sudo is handed a homemade bento from a worker at the store he has never seen before. He rejects the offer coldly at first, but opens up after seeing how worried the worker, Hasegawa, is over his health. Around the same time, a rumor starts to spread about a pervert hanging around the university…? This volume also includes a short story about a childhood friend’s disturbed love obsession, “Sweet Hell”.",3.3,2019.0,"['BL', 'Yaoi']",https://cdn.anime-planet.com/manga/primary/you-control-me-1-285x405.jpg?t=1630177002
26183,Despair Trigger,Two siblings making their way through a world rife with atrocities…,3.3,2015.0,"['Drama', 'Fantasy', 'Mystery', 'One Shot', 'Sci Fi', 'Shounen']",https://cdn.anime-planet.com/manga/primary/despair-trigger-1-190x266.jpg?t=1625914212
26184,I am a Killer Maid,"This is the story of a mangaka, a killer maid, and body swapping ramen, with a side of gratuitous violence and explosions.",3.3,2015.0,"['Action', 'Comedy', 'Manhua', 'Assassins', 'Body Swapping', 'Full Color', 'Gender Bender', 'Maids']",https://cdn.anime-planet.com/manga/primary/i-am-a-killer-maid-1-190x269.jpg?t=1625914393
26185,Cry Eye,"Asahi and her friend Yamato are aboard a luxurious ocean liner for an unusual reason: the entertainment company Sky Nova invited them to be exclusive test players for a new game they've developed, and they must come as a pair. Joined by a handful of others such as a popular school idol and a suicidal boy, the duo eagerly awaits the beginning of the fun. However, what greets the teens is something far more sinister - a one way trip to a deserted island where they're forced to avoid traps, escape being hunted, and live to survive another day...",3.3,2011.0,"['Horror', 'High Stakes Games', 'Island', 'Play or Die', 'PVP', 'Explicit Violence']",https://cdn.anime-planet.com/manga/primary/cry-eye-1-190x272.jpg?t=1625910080
26186,Itsuka Kimi ni Korosareru,"Kuramoto and Kyoya have been seperated for 5 years because Kuramoto has been transfered to another office, so Kyoya gets a new manager. Now, Kuramoto is the manager of a popular band.",3.3,2017.0,"['BL', 'Drama', 'Yaoi', 'Adult Couples', 'BDSM', 'Fetish']",https://cdn.anime-planet.com/images/manga/default/default-manga.png
26187,Doubt!!,"Average, unremarkable Ai Maekawa navigates school life unnoticed...until one day when a spiteful classmate totally humiliates her in front of everyone. Determined to jettison her embarrassing past, she overhauls her image and enrolls at a new high school where no one knows the old Ai. From the start, Ai is the target of romantic advances and jeolous gossip--can a formerly invisible girl handle this avalanche of attention? And is Ai's erstwhile identity as a loser really as far behind her as she hopes?.",3.3,2000.0,"['Comedy', 'Drama', 'Romance', 'Shoujo', 'School Life']",https://cdn.anime-planet.com/manga/primary/doubt-1-190x285.jpg?t=1625908147
26188,Mamotte Agemasu!,Takao-kun is deeply obsessed with his older brother - a clumsy but nice teacher. His brother suddenly has some serious problems because of one student. Takao decides to become friends with this rich and annoying boy to help out his brother. Will he succeed? Who is the mysterious brother-stalker?!,3.3,2004.0,"['BL', 'Comedy', 'Romance', 'Yaoi', 'Brother Complex']",https://cdn.anime-planet.com/manga/primary/mamotte-agemasu-nase-yamato-1-190x274.jpg?t=1625909017
26189,Dick Fight Island,"Eight islands represented by their best warriors must battle it out in a tournament to decide their king. To win this battle of endurance, it’s not the last one standing but the last one coming that matters! The tournament to choose the next king of the islands is about to begin. The rules are simple—whoever comes first loses! To ensure they don’t, participating warriors protect their mighty swords with armor that grows larger and more elaborate with each tournament. But one warrior who’s been studying abroad has returned with a secret technique certain to force a pleasurable eruption! Is there a warrior alive able to withstand it? Or is this deft warrior destined to become king?!",3.3,2017.0,"['Action', 'BL', 'Fantasy', 'Yaoi', 'Island', 'Explicit Sex']",https://cdn.anime-planet.com/manga/primary/dick-fight-island-1-190x271.jpg?t=1625922120
26190,Suki Hajimari no Kiss,"Sai has always been the most popular playboy in town. He won't pay special attention to anyone he's not with, at least that's what she thought until he suddenly kissed her one day. What does he really want?!",3.3,2004.0,"['Romance', 'Shoujo', 'Playboys', 'School Life']",https://cdn.anime-planet.com/manga/primary/suki-hajimari-no-kiss-1-189x300.jpg?t=1625909850
26191,Shitateya Shinikami,"Chouko has always wanted her father to show her some affection instead of always being engrossed in his beloved books. But her wish didn’t come true even after her father died. Or did it? She suddenly receives a note from a certain shop saying that the dress cloth her father commissioned to be made for her is already finished. What cloth? Her father didn’t care for her, right? And is the shop really just an ordinary shop?",3.3,2008.0,"['One Shot', 'Shoujo', 'Mysterious Shop', 'Shinigami', 'Supernatural']",https://cdn.anime-planet.com/manga/primary/shitateya-shinikami-1-190x274.jpg?t=1625910197
26192,Red Girl,"Hinako is the perfect high school girl. She’s beautiful. She’s graceful. She’s exquisite like a doll. She can be compared to a delicate flower. Oh, and she also beats up delinquents and perverts in her spare time. Does our delicate rose just like beating up people or is there a much deeper reason?",3.3,2009.0,"['Action', 'One Shot', 'Romance', 'Shoujo', 'School Life']",https://cdn.anime-planet.com/manga/primary/red-girl-1-190x296.jpg?t=1625911491
26193,Christmas no Sono Mae ni,"On a special occasion of the Christmas Eve, it is a bright night of a city where a clumsy man clad in Santa handing out pocket tissues. There, a lot of stories are unfolding…",3.3,2013.0,"['Comedy', 'Fantasy', 'One Shot', 'Romance', 'Shoujo', 'Christmas']",https://cdn.anime-planet.com/manga/primary/christmas-no-sono-mae-ni-1-190x272.jpg?t=1625913689
26194,Sunao ni Narenai Otokotachi,"Suzuki Masami has been painfully aware of his rival in high school swim team, Kashiwazaki Yuichi, ever since Kashiwazaki saved him from drowning. As fate would have it, now they both work in the same company! But unbeknownst to Kashiwazaki, Masami is behind the reason why Kashiwazaki never gets the worms (girls). Will Kashiwazaki realize who’s sabotaging his love life…? The gentleman-like, love story between two rivals.",3.3,2008.0,"['BL', 'Comedy', 'Drama', 'Romance', 'Slice of Life', 'Yaoi', 'Adult Couples', 'Coworkers', 'Smut']",https://cdn.anime-planet.com/manga/primary/sunao-ni-narenai-otokotachi-1-190x271.jpg?t=1625911755
26195,Crazy Professor in School Campus,"On the return of Ning Fan's rebirth, originally the youngest S-level talented teacher, but was assigned to the school's worst D-class.",3.3,2019.0,"['Action', 'Fantasy', 'Manhua', 'Webtoons', 'Full Color', 'Magic', 'Magic School', 'School Life']",https://cdn.anime-planet.com/manga/primary/crazy-professor-in-school-campus-1-190x266.jpg?t=1625926099
26196,Mitsukoi Honey,"""All girls can become cute""What a lie… thinks Yuni. That Yuni could change like this is because of the new brothers she got through her father's second marriage, Yamato and Hiroto, who persuaded her to perform in an audition.But Hiroto confesses to Yuni, who formerly got bullied for her ""squish-face"", so she's determined to become cute! What will be the conclusion for love and the audition?!",3.3,2010.0,"['Romance', 'Shoujo', 'Remarriage']",https://cdn.anime-planet.com/manga/primary/mitsukoi-honey-1-190x298.jpg?t=1625909467
26197,Chichi ga Loli na Mono de,"Tanaka is a high-school student with an odd interest in girls. One day, his father, who is always busy with work returns, but there's something different about him, he had become a loli.",3.3,2012.0,"['Comedy', 'Ecchi', 'Shounen', 'Age Transformation', 'Gender Bender', 'School Life']",https://cdn.anime-planet.com/manga/primary/chichi-ga-loli-na-mono-de-1-190x270.jpg?t=1625912487
26198,Yamato Gensouki,"Shion is a young man working for the Onmyou Organization under false pretenses. He is attempting to avenge the destruction of his nation and the deaths of his family members, and targets the Empress in an attempt to destroy her homeland. However, their destinies are in fact entwined, as she not only dislikes destruction, but wishes to unite all of Japan peacefully.",3.3,1999.0,"['Action', 'Adventure', 'Fantasy', 'Shounen']",https://cdn.anime-planet.com/manga/primary/yamato-gensouki-1-190x273.jpg?t=1625909463
26199,"Holding Me Tightly, Ghost Sama","I was born into a family who makes a living by robbing tombs. Its retribution accelerates and befalls in my fate—I have to marry to a ghost. He says, ""I have been waiting for you for 20 years."" I said to him, ""You are a ghost. Why don't you marry a ghost too?""",3.3,2018.0,"['Manhua', 'Romance', 'Webtoons', 'Full Color', 'Ghosts', 'Supernatural']",https://cdn.anime-planet.com/manga/primary/holding-me-tightly-ghost-sama-1-190x248.jpg?t=1625920257
26200,7-daime no Tomari!,"Tomari is a cursed woman who must do specific sexual things with her partner or the curse will kill her. Her partner, randomly chosen by the curse, is a guy called Naoki. He's pretty much willing to do whatever she needs, but Tomari will have to get past his incestuous sister Kyoko first.",3.3,2009.0,"['Romance', 'Seinen', 'Collections', 'Curse', 'Explicit Sex']",https://cdn.anime-planet.com/manga/primary/7-daime-no-tomari-1-190x266.jpg?t=1625910728
26201,Shiranai Kao,"As a child Tanabe was always tagging behind Haruyama, but in high-school after he became a ping-pong ace their relationship is gradually getting worse. Who is the one tagging along for real and why is Tanabe always so quiet? A touching and yet funny story with ping-pong as its background.",3.3,2008.0,"['BL', 'Drama', 'Romance', 'Sports', 'Yaoi', 'Ping Pong', 'School Life']",https://cdn.anime-planet.com/manga/primary/shiranai-kao-1-190x269.jpg?t=1625909954
26202,Mayohiga,"Fei and Gilbert (a.k.a. Gil) are childhood friends that attend The Sorcerer's Academy. This is the school where students train to become magic users. Of the two, Gil is the genius and Fei is the idiot. Fei is instructed to organize the school library and while doing so happens across a forbidden spell book. Fei intended to use a spell from the book to change others outlook of him; as well as, use a spell to control others emotions. However, the spell backfires and causes Gil to become amoured with Fei.",3.3,2008.0,"['BL', 'Fantasy', 'Yaoi', 'Childhood Friends', 'Collections', 'Magic', 'Magic School', 'Supernatural']",https://cdn.anime-planet.com/manga/primary/mayohiga-1-190x269.jpg?t=1625912235
26203,Tell Me a Lie,"Terumi is a young girl with a sixth sense: she has the ability to hear the deepest darkest truths behind what people are thinking purely by looking at them. Finding it to be such a troublesome power, the young high school girl often wishes she didn’t have this talent, but on occasion, she hears something that makes it all worthwhile…",3.3,2007.0,"['Drama', 'Mystery', 'One Shot', 'Seinen', 'Psychic Powers', 'School Life', 'Supernatural']",https://cdn.anime-planet.com/manga/primary/tell-me-a-lie-1-190x275.jpg?t=1625908392
